companyId,industry_pred
company225485,HUMAN_RESOURCES_AND_STAFFING
company225490,CONSULTING_AND_BUSINESS_SERVICES
company225508,RETAIL
company225526,BANKS_AND_FINANCIAL_SERVICES
company225540,CONSULTING_AND_BUSINESS_SERVICES
company225555,CONSULTING_AND_BUSINESS_SERVICES
company225566,INTERNET_AND_SOFTWARE
company225578,RETAIL
company225593,HEALTH_CARE
company22561,CONSULTING_AND_BUSINESS_SERVICES
company225623,EDUCATION_AND_SCHOOLS
company225658,RETAIL
company225659,ORGANIZATION
company22567,CONSULTING_AND_BUSINESS_SERVICES
company22568,EDUCATION_AND_SCHOOLS
company225708,INTERNET_AND_SOFTWARE
company225710,INTERNET_AND_SOFTWARE
company225718,CONSULTING_AND_BUSINESS_SERVICES
company225722,HEALTH_CARE
company22573,CONSULTING_AND_BUSINESS_SERVICES
company225773,EDUCATION_AND_SCHOOLS
company225831,INTERNET_AND_SOFTWARE
company225834,CONSULTING_AND_BUSINESS_SERVICES
company225839,HUMAN_RESOURCES_AND_STAFFING
company225858,INTERNET_AND_SOFTWARE
company225874,CONSULTING_AND_BUSINESS_SERVICES
company225893,CONSULTING_AND_BUSINESS_SERVICES
company22592,CONSULTING_AND_BUSINESS_SERVICES
company225938,RESTAURANTS_TRAVEL_AND_LEISURE
company22594,AUTO
company225945,CONSULTING_AND_BUSINESS_SERVICES
company225998,RESTAURANTS_TRAVEL_AND_LEISURE
company226047,HEALTH_CARE
company226114,CONSULTING_AND_BUSINESS_SERVICES
company22612,RETAIL
company226164,BANKS_AND_FINANCIAL_SERVICES
company22617,HEALTH_CARE
company226192,RESTAURANTS_TRAVEL_AND_LEISURE
company226196,CONSULTING_AND_BUSINESS_SERVICES
company226201,CONSULTING_AND_BUSINESS_SERVICES
company22622,RESTAURANTS_TRAVEL_AND_LEISURE
company226223,INDUSTRIAL_MANUFACTURING
company226250,CONSULTING_AND_BUSINESS_SERVICES
company226297,CONSULTING_AND_BUSINESS_SERVICES
company226314,RETAIL
company226321,RESTAURANTS_TRAVEL_AND_LEISURE
company22634,RESTAURANTS_TRAVEL_AND_LEISURE
company226348,HEALTH_CARE
company226350,RESTAURANTS_TRAVEL_AND_LEISURE
company226403,RETAIL
company226423,CONSULTING_AND_BUSINESS_SERVICES
company226432,AUTO
company22644,RESTAURANTS_TRAVEL_AND_LEISURE
company226477,HEALTH_CARE
company22649,CONSULTING_AND_BUSINESS_SERVICES
company226553,HEALTH_CARE
company226570,CONSULTING_AND_BUSINESS_SERVICES
company226613,AUTO
company226630,RETAIL
company226665,HEALTH_CARE
company226666,CONSULTING_AND_BUSINESS_SERVICES
company226667,INTERNET_AND_SOFTWARE
company226691,INDUSTRIAL_MANUFACTURING
company226713,ORGANIZATION
company226718,RESTAURANTS_TRAVEL_AND_LEISURE
company226731,CONSULTING_AND_BUSINESS_SERVICES
company226732,CONSULTING_AND_BUSINESS_SERVICES
company226735,CONSULTING_AND_BUSINESS_SERVICES
company226752,CONSULTING_AND_BUSINESS_SERVICES
company226762,CONSULTING_AND_BUSINESS_SERVICES
company226768,EDUCATION_AND_SCHOOLS
company226800,HEALTH_CARE
company226819,INDUSTRIAL_MANUFACTURING
company22682,RESTAURANTS_TRAVEL_AND_LEISURE
company22684,INSURANCE
company22686,RETAIL
company226890,RETAIL
company226921,HUMAN_RESOURCES_AND_STAFFING
company226927,RETAIL
company226999,EDUCATION_AND_SCHOOLS
company22703,HEALTH_CARE
company227032,RETAIL
company227057,HUMAN_RESOURCES_AND_STAFFING
company227063,HUMAN_RESOURCES_AND_STAFFING
company227069,CONSULTING_AND_BUSINESS_SERVICES
company227118,CONSULTING_AND_BUSINESS_SERVICES
company227142,HEALTH_CARE
company227144,CONSULTING_AND_BUSINESS_SERVICES
company227208,INDUSTRIAL_MANUFACTURING
company227210,RETAIL
company22723,CONSTRUCTION
company22724,INTERNET_AND_SOFTWARE
company227241,RESTAURANTS_TRAVEL_AND_LEISURE
company227242,INTERNET_AND_SOFTWARE
company227287,CONSULTING_AND_BUSINESS_SERVICES
company227340,HEALTH_CARE
company22735,INTERNET_AND_SOFTWARE
company227399,HEALTH_CARE
company227400,RETAIL
company22741,RESTAURANTS_TRAVEL_AND_LEISURE
company22743,HEALTH_CARE
company227467,CONSULTING_AND_BUSINESS_SERVICES
company227473,HEALTH_CARE
company22757,RESTAURANTS_TRAVEL_AND_LEISURE
company227570,CONSULTING_AND_BUSINESS_SERVICES
company227585,ORGANIZATION
company227633,HEALTH_CARE
company227647,CONSULTING_AND_BUSINESS_SERVICES
company227698,RESTAURANTS_TRAVEL_AND_LEISURE
company22770,HUMAN_RESOURCES_AND_STAFFING
company227710,AUTO
company227712,HEALTH_CARE
company227747,HUMAN_RESOURCES_AND_STAFFING
company227783,CONSULTING_AND_BUSINESS_SERVICES
company227786,BANKS_AND_FINANCIAL_SERVICES
company227817,CONSULTING_AND_BUSINESS_SERVICES
company227877,INTERNET_AND_SOFTWARE
company22789,HEALTH_CARE
company227894,CONSULTING_AND_BUSINESS_SERVICES
company227897,ORGANIZATION
company227910,HEALTH_CARE
company227924,INTERNET_AND_SOFTWARE
company227930,RESTAURANTS_TRAVEL_AND_LEISURE
company227966,RETAIL
company227983,CONSULTING_AND_BUSINESS_SERVICES
company22800,INSURANCE
company22801,ORGANIZATION
company228023,HEALTH_CARE
company228042,HEALTH_CARE
company228063,CONSULTING_AND_BUSINESS_SERVICES
company228100,RESTAURANTS_TRAVEL_AND_LEISURE
company228138,HUMAN_RESOURCES_AND_STAFFING
company22815,RESTAURANTS_TRAVEL_AND_LEISURE
company228150,HEALTH_CARE
company228155,CONSULTING_AND_BUSINESS_SERVICES
company228174,RETAIL
company22818,INTERNET_AND_SOFTWARE
company228180,HEALTH_CARE
company228216,CONSULTING_AND_BUSINESS_SERVICES
company228240,HEALTH_CARE
company228263,AUTO
company228303,CONSULTING_AND_BUSINESS_SERVICES
company228309,RESTAURANTS_TRAVEL_AND_LEISURE
company22831,CONSULTING_AND_BUSINESS_SERVICES
company228312,HEALTH_CARE
company228335,CONSULTING_AND_BUSINESS_SERVICES
company228337,AUTO
company228347,CONSULTING_AND_BUSINESS_SERVICES
company228410,CONSULTING_AND_BUSINESS_SERVICES
company22844,INDUSTRIAL_MANUFACTURING
company228458,RETAIL
company228465,RETAIL
company228468,CONSULTING_AND_BUSINESS_SERVICES
company228486,CONSULTING_AND_BUSINESS_SERVICES
company228521,RETAIL
company22858,RESTAURANTS_TRAVEL_AND_LEISURE
company228597,RETAIL
company228615,HUMAN_RESOURCES_AND_STAFFING
company228664,HEALTH_CARE
company228667,EDUCATION_AND_SCHOOLS
company228688,AUTO
company22870,ORGANIZATION
company228733,HEALTH_CARE
company228742,CONSULTING_AND_BUSINESS_SERVICES
company228760,INTERNET_AND_SOFTWARE
company228799,INDUSTRIAL_MANUFACTURING
company22883,INTERNET_AND_SOFTWARE
company22886,RETAIL
company228865,INTERNET_AND_SOFTWARE
company22887,INTERNET_AND_SOFTWARE
company228893,RETAIL
company228901,AUTO
company22894,INSURANCE
company228955,CONSULTING_AND_BUSINESS_SERVICES
company228977,ORGANIZATION
company22898,HUMAN_RESOURCES_AND_STAFFING
company228985,CONSULTING_AND_BUSINESS_SERVICES
company229119,INTERNET_AND_SOFTWARE
company229141,AUTO
company229177,AUTO
company229194,ORGANIZATION
company22921,CONSULTING_AND_BUSINESS_SERVICES
company229220,ORGANIZATION
company229262,INTERNET_AND_SOFTWARE
company229268,CONSULTING_AND_BUSINESS_SERVICES
company22927,HEALTH_CARE
company229310,CONSULTING_AND_BUSINESS_SERVICES
company229352,CONSULTING_AND_BUSINESS_SERVICES
company229382,RETAIL
company229389,CONSULTING_AND_BUSINESS_SERVICES
company229391,CONSULTING_AND_BUSINESS_SERVICES
company229396,EDUCATION_AND_SCHOOLS
company229487,CONSULTING_AND_BUSINESS_SERVICES
company229501,AUTO
company229516,CONSULTING_AND_BUSINESS_SERVICES
company229557,EDUCATION_AND_SCHOOLS
company229574,RESTAURANTS_TRAVEL_AND_LEISURE
company229595,HEALTH_CARE
company229610,RETAIL
company229646,HUMAN_RESOURCES_AND_STAFFING
company229654,EDUCATION_AND_SCHOOLS
company229663,RESTAURANTS_TRAVEL_AND_LEISURE
company229694,INTERNET_AND_SOFTWARE
company229717,CONSULTING_AND_BUSINESS_SERVICES
company229724,HUMAN_RESOURCES_AND_STAFFING
company229740,EDUCATION_AND_SCHOOLS
company22978,HEALTH_CARE
company229794,CONSULTING_AND_BUSINESS_SERVICES
company229855,INTERNET_AND_SOFTWARE
company229889,RETAIL
company229898,CONSULTING_AND_BUSINESS_SERVICES
company229924,EDUCATION_AND_SCHOOLS
company230006,RETAIL
company230060,CONSULTING_AND_BUSINESS_SERVICES
company230081,INTERNET_AND_SOFTWARE
company230087,RETAIL
company23013,RESTAURANTS_TRAVEL_AND_LEISURE
company230184,CONSULTING_AND_BUSINESS_SERVICES
company23019,HEALTH_CARE
company23020,INTERNET_AND_SOFTWARE
company230236,HEALTH_CARE
company23028,BANKS_AND_FINANCIAL_SERVICES
company230281,AUTO
company23029,HEALTH_CARE
company230366,RETAIL
company230367,RESTAURANTS_TRAVEL_AND_LEISURE
company230373,ORGANIZATION
company230398,HEALTH_CARE
company230443,CONSULTING_AND_BUSINESS_SERVICES
company23047,HEALTH_CARE
company230482,CONSULTING_AND_BUSINESS_SERVICES
company230483,CONSULTING_AND_BUSINESS_SERVICES
company230542,HEALTH_CARE
company230547,HEALTH_CARE
company23056,CONSULTING_AND_BUSINESS_SERVICES
company23062,AUTO
company23063,CONSULTING_AND_BUSINESS_SERVICES
company230665,CONSULTING_AND_BUSINESS_SERVICES
company230702,CONSULTING_AND_BUSINESS_SERVICES
company230734,CONSULTING_AND_BUSINESS_SERVICES
company23079,HEALTH_CARE
company230832,CONSULTING_AND_BUSINESS_SERVICES
company230833,HUMAN_RESOURCES_AND_STAFFING
company230861,CONSULTING_AND_BUSINESS_SERVICES
company23089,AUTO
company230903,CONSULTING_AND_BUSINESS_SERVICES
company230930,INTERNET_AND_SOFTWARE
company231019,INTERNET_AND_SOFTWARE
company231029,EDUCATION_AND_SCHOOLS
company231051,RETAIL
company231103,HEALTH_CARE
company231105,HUMAN_RESOURCES_AND_STAFFING
company231144,CONSULTING_AND_BUSINESS_SERVICES
company231192,HEALTH_CARE
company231203,HEALTH_CARE
company231295,CONSULTING_AND_BUSINESS_SERVICES
company231375,RESTAURANTS_TRAVEL_AND_LEISURE
company23138,RETAIL
company23139,HEALTH_CARE
company231408,CONSULTING_AND_BUSINESS_SERVICES
company231418,RETAIL
company231419,HEALTH_CARE
company231432,CONSULTING_AND_BUSINESS_SERVICES
company231461,INTERNET_AND_SOFTWARE
company231488,EDUCATION_AND_SCHOOLS
company231522,HEALTH_CARE
company231588,HEALTH_CARE
company23162,HEALTH_CARE
company231647,CONSULTING_AND_BUSINESS_SERVICES
company231677,HEALTH_CARE
company231679,HEALTH_CARE
company231688,RESTAURANTS_TRAVEL_AND_LEISURE
company231694,CONSULTING_AND_BUSINESS_SERVICES
company231699,CONSULTING_AND_BUSINESS_SERVICES
company23170,CONSULTING_AND_BUSINESS_SERVICES
company231727,INTERNET_AND_SOFTWARE
company23175,HEALTH_CARE
company231805,FOOD_AND_BEVERAGES
company231845,RESTAURANTS_TRAVEL_AND_LEISURE
company23187,RESTAURANTS_TRAVEL_AND_LEISURE
company23191,HEALTH_CARE
company231982,RESTAURANTS_TRAVEL_AND_LEISURE
company232029,CONSULTING_AND_BUSINESS_SERVICES
company232044,ORGANIZATION
company232105,RETAIL
company23211,CONSULTING_AND_BUSINESS_SERVICES
company232114,INDUSTRIAL_MANUFACTURING
company232148,HEALTH_CARE
company232226,HEALTH_CARE
company23225,HEALTH_CARE
company232318,CONSULTING_AND_BUSINESS_SERVICES
company232321,HEALTH_CARE
company23235,AUTO
company232356,HEALTH_CARE
company232357,RESTAURANTS_TRAVEL_AND_LEISURE
company232380,HEALTH_CARE
company232392,ORGANIZATION
company232412,CONSULTING_AND_BUSINESS_SERVICES
company23244,AUTO
company232452,HEALTH_CARE
company232471,RETAIL
company232494,RETAIL
company232501,HEALTH_CARE
company232520,HUMAN_RESOURCES_AND_STAFFING
company232526,HEALTH_CARE
company232531,CONSULTING_AND_BUSINESS_SERVICES
company232541,RETAIL
company23255,CONSULTING_AND_BUSINESS_SERVICES
company232573,CONSULTING_AND_BUSINESS_SERVICES
company23258,CONSULTING_AND_BUSINESS_SERVICES
company23260,CONSULTING_AND_BUSINESS_SERVICES
company232618,AUTO
company23262,HEALTH_CARE
company232620,RESTAURANTS_TRAVEL_AND_LEISURE
company232646,RESTAURANTS_TRAVEL_AND_LEISURE
company232665,ORGANIZATION
company23269,RETAIL
company232702,RETAIL
company232704,HEALTH_CARE
company232705,INTERNET_AND_SOFTWARE
company232721,RESTAURANTS_TRAVEL_AND_LEISURE
company23275,RETAIL
company232756,CONSULTING_AND_BUSINESS_SERVICES
company23276,HEALTH_CARE
company232817,CONSULTING_AND_BUSINESS_SERVICES
company232841,INTERNET_AND_SOFTWARE
company232854,INTERNET_AND_SOFTWARE
company23286,CONSULTING_AND_BUSINESS_SERVICES
company232886,INTERNET_AND_SOFTWARE
company23289,EDUCATION_AND_SCHOOLS
company233017,CONSULTING_AND_BUSINESS_SERVICES
company233020,INDUSTRIAL_MANUFACTURING
company233066,CONSULTING_AND_BUSINESS_SERVICES
company23310,RESTAURANTS_TRAVEL_AND_LEISURE
company233129,RETAIL
company233141,CONSULTING_AND_BUSINESS_SERVICES
company23315,RETAIL
company233155,CONSULTING_AND_BUSINESS_SERVICES
company233158,RETAIL
company23319,CONSULTING_AND_BUSINESS_SERVICES
company233208,CONSULTING_AND_BUSINESS_SERVICES
company233292,RESTAURANTS_TRAVEL_AND_LEISURE
company233360,CONSULTING_AND_BUSINESS_SERVICES
company23342,CONSULTING_AND_BUSINESS_SERVICES
company233471,RETAIL
company233491,CONSULTING_AND_BUSINESS_SERVICES
company233513,AUTO
company233516,RETAIL
company23352,ORGANIZATION
company233570,CONSULTING_AND_BUSINESS_SERVICES
company233581,CONSULTING_AND_BUSINESS_SERVICES
company233592,HEALTH_CARE
company233615,EDUCATION_AND_SCHOOLS
company233621,CONSULTING_AND_BUSINESS_SERVICES
company233627,INDUSTRIAL_MANUFACTURING
company233657,AUTO
company23372,RESTAURANTS_TRAVEL_AND_LEISURE
company233753,INTERNET_AND_SOFTWARE
company233754,INTERNET_AND_SOFTWARE
company23381,RESTAURANTS_TRAVEL_AND_LEISURE
company233815,HUMAN_RESOURCES_AND_STAFFING
company233869,RETAIL
company233892,ORGANIZATION
company23390,HEALTH_CARE
company23392,RETAIL
company233952,INTERNET_AND_SOFTWARE
company23402,AUTO
company23409,INDUSTRIAL_MANUFACTURING
company234091,INTERNET_AND_SOFTWARE
company234099,ORGANIZATION
company234142,HEALTH_CARE
company234157,RETAIL
company234190,RESTAURANTS_TRAVEL_AND_LEISURE
company234218,CONSULTING_AND_BUSINESS_SERVICES
company23425,CONSULTING_AND_BUSINESS_SERVICES
company234271,HEALTH_CARE
company234273,CONSULTING_AND_BUSINESS_SERVICES
company234339,HEALTH_CARE
company234347,HUMAN_RESOURCES_AND_STAFFING
company234357,INTERNET_AND_SOFTWARE
company23438,HEALTH_CARE
company23439,CONSULTING_AND_BUSINESS_SERVICES
company23447,RETAIL
company23448,AUTO
company234499,CONSULTING_AND_BUSINESS_SERVICES
company234570,RETAIL
company234587,HEALTH_CARE
company234665,CONSULTING_AND_BUSINESS_SERVICES
company23474,RESTAURANTS_TRAVEL_AND_LEISURE
company234758,INTERNET_AND_SOFTWARE
company23477,RESTAURANTS_TRAVEL_AND_LEISURE
company234798,CONSULTING_AND_BUSINESS_SERVICES
company234815,RETAIL
company234901,FOOD_AND_BEVERAGES
company234961,HUMAN_RESOURCES_AND_STAFFING
company234991,CONSULTING_AND_BUSINESS_SERVICES
company235008,AUTO
company235042,CONSULTING_AND_BUSINESS_SERVICES
company235047,RETAIL
company23510,HUMAN_RESOURCES_AND_STAFFING
company235151,HUMAN_RESOURCES_AND_STAFFING
company235187,INDUSTRIAL_MANUFACTURING
company23519,FOOD_AND_BEVERAGES
company23523,RETAIL
company235237,INDUSTRIAL_MANUFACTURING
company23526,CONSULTING_AND_BUSINESS_SERVICES
company23528,CONSULTING_AND_BUSINESS_SERVICES
company235323,RESTAURANTS_TRAVEL_AND_LEISURE
company235329,ORGANIZATION
company235350,HEALTH_CARE
company235390,RETAIL
company235408,CONSULTING_AND_BUSINESS_SERVICES
company235414,INTERNET_AND_SOFTWARE
company235452,CONSUMER_GOODS_AND_SERVICES
company235469,EDUCATION_AND_SCHOOLS
company235473,CONSULTING_AND_BUSINESS_SERVICES
company23549,INTERNET_AND_SOFTWARE
company235533,RETAIL
company235563,CONSULTING_AND_BUSINESS_SERVICES
company235631,EDUCATION_AND_SCHOOLS
company23564,INTERNET_AND_SOFTWARE
company23566,HEALTH_CARE
company235661,INTERNET_AND_SOFTWARE
company23572,HUMAN_RESOURCES_AND_STAFFING
company235773,HEALTH_CARE
company235779,CONSULTING_AND_BUSINESS_SERVICES
company235799,CONSULTING_AND_BUSINESS_SERVICES
company235807,INTERNET_AND_SOFTWARE
company235838,HEALTH_CARE
company235856,CONSULTING_AND_BUSINESS_SERVICES
company23586,HEALTH_CARE
company235889,HEALTH_CARE
company235935,CONSULTING_AND_BUSINESS_SERVICES
company235939,HEALTH_CARE
company235940,HEALTH_CARE
company235949,CONSULTING_AND_BUSINESS_SERVICES
company23596,CONSULTING_AND_BUSINESS_SERVICES
company235979,INDUSTRIAL_MANUFACTURING
company235990,INTERNET_AND_SOFTWARE
company235991,ORGANIZATION
company236010,CONSULTING_AND_BUSINESS_SERVICES
company236054,CONSULTING_AND_BUSINESS_SERVICES
company236060,CONSULTING_AND_BUSINESS_SERVICES
company236109,HEALTH_CARE
company236146,INTERNET_AND_SOFTWARE
company236194,CONSULTING_AND_BUSINESS_SERVICES
company236211,RETAIL
company236260,HEALTH_CARE
company236316,CONSULTING_AND_BUSINESS_SERVICES
company236342,CONSULTING_AND_BUSINESS_SERVICES
company23636,RESTAURANTS_TRAVEL_AND_LEISURE
company23637,RESTAURANTS_TRAVEL_AND_LEISURE
company236378,CONSULTING_AND_BUSINESS_SERVICES
company236493,AUTO
company236497,RETAIL
company23650,CONSULTING_AND_BUSINESS_SERVICES
company236553,RESTAURANTS_TRAVEL_AND_LEISURE
company236591,CONSULTING_AND_BUSINESS_SERVICES
company23660,EDUCATION_AND_SCHOOLS
company23663,HUMAN_RESOURCES_AND_STAFFING
company236630,RESTAURANTS_TRAVEL_AND_LEISURE
company236653,EDUCATION_AND_SCHOOLS
company23667,HEALTH_CARE
company236691,CONSULTING_AND_BUSINESS_SERVICES
company236702,HEALTH_CARE
company23671,CONSULTING_AND_BUSINESS_SERVICES
company236744,RESTAURANTS_TRAVEL_AND_LEISURE
company236782,HEALTH_CARE
company236802,TRANSPORT_AND_FREIGHT
company236872,RESTAURANTS_TRAVEL_AND_LEISURE
company236940,AUTO
company236949,CONSULTING_AND_BUSINESS_SERVICES
company236953,RESTAURANTS_TRAVEL_AND_LEISURE
company237000,CONSULTING_AND_BUSINESS_SERVICES
company237034,RETAIL
company23707,CONSULTING_AND_BUSINESS_SERVICES
company237124,HEALTH_CARE
company237139,CONSULTING_AND_BUSINESS_SERVICES
company237176,CONSULTING_AND_BUSINESS_SERVICES
company237195,RESTAURANTS_TRAVEL_AND_LEISURE
company237224,CONSULTING_AND_BUSINESS_SERVICES
company23727,RESTAURANTS_TRAVEL_AND_LEISURE
company23729,RESTAURANTS_TRAVEL_AND_LEISURE
company237300,CONSULTING_AND_BUSINESS_SERVICES
company237313,HEALTH_CARE
company237380,EDUCATION_AND_SCHOOLS
company237432,CONSULTING_AND_BUSINESS_SERVICES
company23745,HUMAN_RESOURCES_AND_STAFFING
company237453,INDUSTRIAL_MANUFACTURING
company23748,RETAIL
company23749,RETAIL
company23750,RETAIL
company237518,EDUCATION_AND_SCHOOLS
company237573,INDUSTRIAL_MANUFACTURING
company237583,HEALTH_CARE
company237587,CONSULTING_AND_BUSINESS_SERVICES
company23760,RETAIL
company237642,CONSULTING_AND_BUSINESS_SERVICES
company237695,EDUCATION_AND_SCHOOLS
company237712,RETAIL
company23773,HEALTH_CARE
company237730,INTERNET_AND_SOFTWARE
company23774,EDUCATION_AND_SCHOOLS
company237774,CONSULTING_AND_BUSINESS_SERVICES
company237789,RESTAURANTS_TRAVEL_AND_LEISURE
company237838,RESTAURANTS_TRAVEL_AND_LEISURE
company237850,HUMAN_RESOURCES_AND_STAFFING
company237859,BANKS_AND_FINANCIAL_SERVICES
company237873,AUTO
company23792,RETAIL
company237952,HEALTH_CARE
company237980,CONSULTING_AND_BUSINESS_SERVICES
company238027,RESTAURANTS_TRAVEL_AND_LEISURE
company23808,INTERNET_AND_SOFTWARE
company238091,CONSULTING_AND_BUSINESS_SERVICES
company238109,EDUCATION_AND_SCHOOLS
company238115,CONSULTING_AND_BUSINESS_SERVICES
company238135,CONSULTING_AND_BUSINESS_SERVICES
company238140,AUTO
company238177,CONSULTING_AND_BUSINESS_SERVICES
company238192,CONSULTING_AND_BUSINESS_SERVICES
company238239,INTERNET_AND_SOFTWARE
company238250,RESTAURANTS_TRAVEL_AND_LEISURE
company238257,RESTAURANTS_TRAVEL_AND_LEISURE
company238293,CONSULTING_AND_BUSINESS_SERVICES
company238296,CONSULTING_AND_BUSINESS_SERVICES
company238306,HEALTH_CARE
company238327,CONSULTING_AND_BUSINESS_SERVICES
company23835,RETAIL
company238442,HEALTH_CARE
company23845,FOOD_AND_BEVERAGES
company238473,RESTAURANTS_TRAVEL_AND_LEISURE
company238588,CONSULTING_AND_BUSINESS_SERVICES
company238607,INDUSTRIAL_MANUFACTURING
company238637,CONSULTING_AND_BUSINESS_SERVICES
company238683,AUTO
company238705,RESTAURANTS_TRAVEL_AND_LEISURE
company238740,CONSULTING_AND_BUSINESS_SERVICES
company238746,AUTO
company238755,ORGANIZATION
company238787,CONSULTING_AND_BUSINESS_SERVICES
company238801,AUTO
company238819,CONSULTING_AND_BUSINESS_SERVICES
company23884,RETAIL
company23885,EDUCATION_AND_SCHOOLS
company238859,INTERNET_AND_SOFTWARE
company23895,INTERNET_AND_SOFTWARE
company238972,CONSULTING_AND_BUSINESS_SERVICES
company238980,CONSULTING_AND_BUSINESS_SERVICES
company238990,HUMAN_RESOURCES_AND_STAFFING
company239008,RETAIL
company239044,EDUCATION_AND_SCHOOLS
company23908,CONSTRUCTION
company239154,CONSULTING_AND_BUSINESS_SERVICES
company23917,HEALTH_CARE
company239173,CONSULTING_AND_BUSINESS_SERVICES
company23918,CONSULTING_AND_BUSINESS_SERVICES
company239184,RETAIL
company239276,INTERNET_AND_SOFTWARE
company239355,HEALTH_CARE
company23937,RETAIL
company239380,HEALTH_CARE
company239394,RESTAURANTS_TRAVEL_AND_LEISURE
company239451,CONSULTING_AND_BUSINESS_SERVICES
company239565,AUTO
company23958,CONSULTING_AND_BUSINESS_SERVICES
company239642,HEALTH_CARE
company23965,HEALTH_CARE
company239650,EDUCATION_AND_SCHOOLS
company23968,CONSULTING_AND_BUSINESS_SERVICES
company239774,CONSULTING_AND_BUSINESS_SERVICES
company239829,RESTAURANTS_TRAVEL_AND_LEISURE
company239879,INTERNET_AND_SOFTWARE
company239911,RESTAURANTS_TRAVEL_AND_LEISURE
company239930,AUTO
company239936,CONSULTING_AND_BUSINESS_SERVICES
company239937,CONSULTING_AND_BUSINESS_SERVICES
company23994,RESTAURANTS_TRAVEL_AND_LEISURE
company239987,CONSULTING_AND_BUSINESS_SERVICES
company24000,EDUCATION_AND_SCHOOLS
company240081,RESTAURANTS_TRAVEL_AND_LEISURE
company240099,AUTO
company240134,HEALTH_CARE
company240139,CONSULTING_AND_BUSINESS_SERVICES
company24017,RESTAURANTS_TRAVEL_AND_LEISURE
company240284,CONSULTING_AND_BUSINESS_SERVICES
company240363,RESTAURANTS_TRAVEL_AND_LEISURE
company240395,CONSULTING_AND_BUSINESS_SERVICES
company240426,RETAIL
company24045,RETAIL
company240506,HEALTH_CARE
company24051,CONSULTING_AND_BUSINESS_SERVICES
company240627,CONSULTING_AND_BUSINESS_SERVICES
company240675,EDUCATION_AND_SCHOOLS
company240684,HEALTH_CARE
company24070,HEALTH_CARE
company240775,CONSULTING_AND_BUSINESS_SERVICES
company24078,HEALTH_CARE
company240795,CONSULTING_AND_BUSINESS_SERVICES
company240890,HEALTH_CARE
company240904,RESTAURANTS_TRAVEL_AND_LEISURE
company240919,RETAIL
company240970,RESTAURANTS_TRAVEL_AND_LEISURE
company241022,INTERNET_AND_SOFTWARE
company241068,RETAIL
company241101,EDUCATION_AND_SCHOOLS
company241125,CONSULTING_AND_BUSINESS_SERVICES
company241184,INDUSTRIAL_MANUFACTURING
company24119,HEALTH_CARE
company241287,HEALTH_CARE
company241389,ORGANIZATION
company24142,RESTAURANTS_TRAVEL_AND_LEISURE
company241448,INTERNET_AND_SOFTWARE
company24149,AUTO
company24151,CONSULTING_AND_BUSINESS_SERVICES
company241516,RETAIL
company241557,HEALTH_CARE
company241584,INTERNET_AND_SOFTWARE
company24159,RETAIL
company241607,CONSULTING_AND_BUSINESS_SERVICES
company24161,INDUSTRIAL_MANUFACTURING
company241630,RETAIL
company241635,ORGANIZATION
company241650,CONSULTING_AND_BUSINESS_SERVICES
company24167,RESTAURANTS_TRAVEL_AND_LEISURE
company241748,AUTO
company24175,CONSULTING_AND_BUSINESS_SERVICES
company24177,RETAIL
company241774,CONSULTING_AND_BUSINESS_SERVICES
company241779,INTERNET_AND_SOFTWARE
company241785,RESTAURANTS_TRAVEL_AND_LEISURE
company241792,HEALTH_CARE
company241796,HEALTH_CARE
company24180,HEALTH_CARE
company24181,CONSULTING_AND_BUSINESS_SERVICES
company241837,CONSULTING_AND_BUSINESS_SERVICES
company24184,EDUCATION_AND_SCHOOLS
company241887,AUTO
company241889,CONSULTING_AND_BUSINESS_SERVICES
company24204,CONSULTING_AND_BUSINESS_SERVICES
company242094,AUTO
company242106,AUTO
company242161,BANKS_AND_FINANCIAL_SERVICES
company242172,HEALTH_CARE
company242238,CONSULTING_AND_BUSINESS_SERVICES
company242371,AUTO
company24239,RESTAURANTS_TRAVEL_AND_LEISURE
company242396,HEALTH_CARE
company242434,CONSULTING_AND_BUSINESS_SERVICES
company242437,CONSULTING_AND_BUSINESS_SERVICES
company242454,INDUSTRIAL_MANUFACTURING
company242460,EDUCATION_AND_SCHOOLS
company24247,CONSULTING_AND_BUSINESS_SERVICES
company242497,INTERNET_AND_SOFTWARE
company242530,HUMAN_RESOURCES_AND_STAFFING
company242555,CONSULTING_AND_BUSINESS_SERVICES
company24256,BANKS_AND_FINANCIAL_SERVICES
company242570,HEALTH_CARE
company24260,AUTO
company242605,EDUCATION_AND_SCHOOLS
company242707,HUMAN_RESOURCES_AND_STAFFING
company24273,HEALTH_CARE
company242863,RETAIL
company242931,CONSULTING_AND_BUSINESS_SERVICES
company24294,HUMAN_RESOURCES_AND_STAFFING
company242956,CONSULTING_AND_BUSINESS_SERVICES
company243083,INTERNET_AND_SOFTWARE
company243103,HEALTH_CARE
company243189,CONSULTING_AND_BUSINESS_SERVICES
company24323,INDUSTRIAL_MANUFACTURING
company24329,CONSULTING_AND_BUSINESS_SERVICES
company243292,CONSULTING_AND_BUSINESS_SERVICES
company24333,HEALTH_CARE
company24336,HEALTH_CARE
company24340,CONSULTING_AND_BUSINESS_SERVICES
company24342,CONSULTING_AND_BUSINESS_SERVICES
company243456,CONSULTING_AND_BUSINESS_SERVICES
company243499,CONSULTING_AND_BUSINESS_SERVICES
